"id","sire","dam","generation","sex","tank","age","weight","period"
4025,3911,3762,10,1,4,1,452.5,10
4026,3911,3762,10,2,2,1,508.5,11
4027,3911,3762,10,1,4,1,545.3,11
4028,3911,3762,10,2,1,1,449.9,11
4029,3911,3762,10,1,1,1,538.4,10
4030,3911,3762,10,2,2,1,393.6,10
4031,3911,3762,10,1,1,1,535.4,11
4032,3911,3762,10,2,2,1,482.1,10
4033,3911,3922,10,1,2,1,482.9,11
4034,3911,3922,10,2,4,1,398.1,11
4035,3911,3922,10,1,3,1,481.8,10
4036,3911,3922,10,2,3,1,412.4,10
4037,3911,3922,10,1,1,1,398.5,10
4038,3911,3922,10,2,4,1,418.3,10
4039,3911,3922,10,1,1,1,357.2,10
4040,3911,3922,10,2,4,1,374.6,11
4041,3781,3626,10,1,2,1,513.2,10
4042,3781,3626,10,2,2,1,506.2,10
4043,3781,3626,10,1,1,1,491.1,10
4044,3781,3626,10,2,1,1,411.9,11
4045,3781,3626,10,1,1,1,510.1,10
4046,3781,3626,10,2,4,1,423.7,10
4047,3781,3626,10,1,2,1,556,10
4048,3781,3626,10,2,3,1,481.8,10
4049,3781,3730,10,1,4,1,412.6,11
4050,3781,3730,10,2,2,1,482.7,11
4051,3781,3730,10,1,1,1,474.2,10
4052,3781,3730,10,2,4,1,486,11
4053,3781,3730,10,1,3,1,520.5,10
4054,3781,3730,10,2,4,1,389.5,10
4055,3781,3730,10,1,4,1,473,10
4056,3781,3730,10,2,1,1,419.3,10
4057,3781,3792,10,1,1,1,516.4,11
4058,3781,3792,10,2,3,1,461.4,11
4059,3781,3792,10,1,1,1,382,11
4060,3781,3792,10,2,2,1,520.3,10
4061,3781,3792,10,1,3,1,526.2,11
4062,3781,3792,10,2,1,1,381.3,10
4063,3781,3792,10,1,3,1,536.2,11
4064,3781,3792,10,2,4,1,327.5,11
4065,3781,3632,10,1,3,1,402,11
4066,3781,3632,10,2,1,1,456.9,10
4067,3781,3632,10,1,4,1,483,10
4068,3781,3632,10,2,2,1,497.2,10
4069,3781,3632,10,1,1,1,497.4,11
4070,3781,3632,10,2,4,1,451,10
4071,3781,3632,10,1,3,1,491.8,11
4072,3781,3632,10,2,2,1,472.1,10
4073,3781,3920,10,1,3,1,457.8,10
4074,3781,3920,10,2,1,1,403.8,10
4075,3781,3920,10,1,3,1,454.6,10
4076,3781,3920,10,2,2,1,494.8,11
4077,3781,3920,10,1,3,1,472.7,10
4078,3781,3920,10,2,2,1,463.8,11
4079,3781,3920,10,1,4,1,330.5,11
4080,3781,3920,10,2,3,1,432,11
4081,3925,3748,10,1,3,1,452.8,10
4082,3925,3748,10,2,3,1,502.6,10
4083,3925,3748,10,1,4,1,483.9,10
4084,3925,3748,10,2,2,1,385.6,11
4085,3925,3748,10,1,2,1,492.7,10
4086,3925,3748,10,2,4,1,407.6,11
4087,3925,3748,10,1,4,1,376.3,11
4088,3925,3748,10,2,4,1,412.5,11
4089,3925,3786,10,1,2,1,549.4,11
4090,3925,3786,10,2,1,1,458.3,11
4091,3925,3786,10,1,3,1,551.1,10
4092,3925,3786,10,2,4,1,441,10
4093,3925,3786,10,1,4,1,487.4,11
4094,3925,3786,10,2,3,1,502.8,10
4095,3925,3786,10,1,4,1,528.3,10
4096,3925,3786,10,2,1,1,478.4,10
4097,3925,3714,10,1,4,1,378.7,11
4098,3925,3714,10,2,4,1,350.5,10
4099,3925,3714,10,1,2,1,530.5,10
4100,3925,3714,10,2,1,1,455.1,11
4101,3925,3714,10,1,2,1,514.3,10
4102,3925,3714,10,2,1,1,452.8,10
4103,3925,3714,10,1,4,1,438.6,11
4104,3925,3714,10,2,4,1,467.7,11
4105,3925,3624,10,1,3,1,441,11
4106,3925,3624,10,2,2,1,447.6,10
4107,3925,3624,10,1,1,1,473.7,11
4108,3925,3624,10,2,2,1,511.1,11
4109,3925,3624,10,1,1,1,460.3,11
4110,3925,3624,10,2,4,1,437,11
4111,3925,3624,10,1,4,1,420.1,10
4112,3925,3624,10,2,4,1,507,10
4113,3925,3884,10,1,4,1,475.1,11
4114,3925,3884,10,2,4,1,459.5,10
4115,3925,3884,10,1,1,1,471.8,10
4116,3925,3884,10,2,3,1,424.3,11
4117,3925,3884,10,1,3,1,459.3,10
4118,3925,3884,10,2,2,1,447.3,10
4119,3925,3884,10,1,3,1,409.1,11
4120,3925,3884,10,2,2,1,467.9,11
4121,3921,3606,10,1,4,1,413.6,11
4122,3921,3606,10,2,2,1,432,11
4123,3921,3606,10,1,3,1,436,10
4124,3921,3606,10,2,4,1,425.3,11
4125,3921,3606,10,1,4,1,455.5,11
4126,3921,3606,10,2,1,1,360.9,11
4127,3921,3606,10,1,4,1,430.7,10
4128,3921,3606,10,2,2,1,494,11
4129,3921,3764,10,1,3,1,462.4,11
4130,3921,3764,10,2,2,1,386.3,11
4131,3921,3764,10,1,4,1,365.4,11
4132,3921,3764,10,2,1,1,439.5,11
4133,3921,3764,10,1,4,1,447.7,10
4134,3921,3764,10,2,1,1,471.3,10
4135,3921,3764,10,1,4,1,441.5,10
4136,3921,3764,10,2,1,1,446.4,11
4137,3921,3682,10,1,1,1,480.1,10
4138,3921,3682,10,2,1,1,424.9,10
4139,3921,3682,10,1,2,1,570.8,10
4140,3921,3682,10,2,4,1,426.8,11
4141,3921,3682,10,1,3,1,526.5,10
4142,3921,3682,10,2,2,1,447.3,10
4143,3921,3682,10,1,2,1,549.5,11
4144,3921,3682,10,2,1,1,431.8,10
4145,3921,3780,10,1,3,1,480.9,11
4146,3921,3780,10,2,2,1,464.1,10
4147,3921,3780,10,1,2,1,535.6,11
4148,3921,3780,10,2,1,1,348.3,11
4149,3921,3780,10,1,1,1,500,10
4150,3921,3780,10,2,1,1,409,10
4151,3921,3780,10,1,3,1,494.3,11
4152,3921,3780,10,2,4,1,429.4,11
4153,3921,3788,10,1,1,1,470.3,10
4154,3921,3788,10,2,3,1,482.2,10
4155,3921,3788,10,1,2,1,432.1,11
4156,3921,3788,10,2,3,1,468.2,11
4157,3921,3788,10,1,1,1,462.2,10
4158,3921,3788,10,2,2,1,360.5,11
4159,3921,3788,10,1,2,1,542.6,11
4160,3921,3788,10,2,2,1,423.8,10
4161,3629,3734,10,1,4,1,344.1,10
4162,3629,3734,10,2,3,1,479.3,10
4163,3629,3734,10,1,2,1,562.5,10
4164,3629,3734,10,2,1,1,367.7,11
4165,3629,3734,10,1,4,1,444.1,11
4166,3629,3734,10,2,1,1,404.7,10
4167,3629,3734,10,1,4,1,428.3,11
4168,3629,3734,10,2,1,1,453.9,10
4169,3629,3640,10,1,4,1,460.6,10
4170,3629,3640,10,2,2,1,521.5,10
4171,3629,3640,10,1,2,1,443.2,11
4172,3629,3640,10,2,3,1,430.8,10
4173,3629,3640,10,1,3,1,520.4,11
4174,3629,3640,10,2,4,1,364.8,10
4175,3629,3640,10,1,4,1,524.7,11
4176,3629,3640,10,2,1,1,510.6,11
4177,3629,3908,10,1,2,1,498.3,11
4178,3629,3908,10,2,1,1,471.1,11
4179,3629,3908,10,1,3,1,555.5,11
4180,3629,3908,10,2,2,1,444.7,11
4181,3629,3908,10,1,4,1,391.8,10
4182,3629,3908,10,2,1,1,398.2,10
4183,3629,3908,10,1,1,1,394.5,10
4184,3629,3908,10,2,2,1,479.2,10
4185,3629,3794,10,1,2,1,522.4,11
4186,3629,3794,10,2,3,1,373.6,11
4187,3629,3794,10,1,1,1,451.3,11
4188,3629,3794,10,2,3,1,436.4,10
4189,3629,3794,10,1,3,1,546.5,10
4190,3629,3794,10,2,3,1,509.3,11
4191,3629,3794,10,1,2,1,476.4,10
4192,3629,3794,10,2,1,1,405.2,11
4193,3629,3778,10,1,2,1,490.7,10
4194,3629,3778,10,2,3,1,477.2,11
4195,3629,3778,10,1,3,1,510.2,10
4196,3629,3778,10,2,1,1,577.8,10
4197,3629,3778,10,1,3,1,545.1,10
4198,3629,3778,10,2,3,1,470.7,10
4199,3629,3778,10,1,1,1,539.1,11
4200,3629,3778,10,2,2,1,440.1,11
4201,3783,3630,10,1,1,1,517.4,11
4202,3783,3630,10,2,4,1,439,11
4203,3783,3630,10,1,3,1,570.3,11
4204,3783,3630,10,2,2,1,615.7,10
4205,3783,3630,10,1,3,1,585.4,11
4206,3783,3630,10,2,3,1,470.6,10
4207,3783,3630,10,1,3,1,581.2,10
4208,3783,3630,10,2,2,1,444.3,10
4209,3783,3756,10,1,2,1,607.2,11
4210,3783,3756,10,2,2,1,561.3,11
4211,3783,3756,10,1,4,1,535.2,11
4212,3783,3756,10,2,3,1,715.9,10
4213,3783,3756,10,1,4,1,423.8,10
4214,3783,3756,10,2,3,1,514.4,11
4215,3783,3756,10,1,4,1,521.2,10
4216,3783,3756,10,2,1,1,576.8,11
4217,3783,3718,10,1,4,1,501.6,11
4218,3783,3718,10,2,4,1,488,11
4219,3783,3718,10,1,2,1,525.2,11
4220,3783,3718,10,2,2,1,397.4,10
4221,3783,3718,10,1,3,1,472.3,11
4222,3783,3718,10,2,4,1,423.2,10
4223,3783,3718,10,1,1,1,459.1,11
4224,3783,3718,10,2,1,1,479.2,10
4225,3783,3916,10,1,3,1,529.7,10
4226,3783,3916,10,2,3,1,457.9,10
4227,3783,3916,10,1,4,1,353.3,10
4228,3783,3916,10,2,1,1,387.2,11
4229,3783,3916,10,1,1,1,519.4,11
4230,3783,3916,10,2,3,1,511.3,10
4231,3783,3916,10,1,3,1,576.1,11
4232,3783,3916,10,2,4,1,422.1,11
4233,3783,3774,10,1,1,1,488.9,11
4234,3783,3774,10,2,2,1,592,10
4235,3783,3774,10,1,3,1,518.3,10
4236,3783,3774,10,2,3,1,485.2,11
4237,3783,3774,10,1,4,1,516.9,11
4238,3783,3774,10,2,2,1,493.7,10
4239,3783,3774,10,1,4,1,503.4,11
4240,3783,3774,10,2,1,1,524,10
4241,3909,3906,10,1,2,1,445.6,11
4242,3909,3906,10,2,3,1,361.1,10
4243,3909,3906,10,1,4,1,438.1,11
4244,3909,3906,10,2,3,1,462,11
4245,3909,3906,10,1,1,1,386.1,10
4246,3909,3906,10,2,2,1,389.7,11
4247,3909,3906,10,1,3,1,495.5,10
4248,3909,3906,10,2,4,1,357.7,10
4249,3909,3912,10,1,1,1,451.6,11
4250,3909,3912,10,2,3,1,469.4,10
4251,3909,3912,10,1,3,1,468.5,11
4252,3909,3912,10,2,4,1,391.5,10
4253,3909,3912,10,1,4,1,468.8,10
4254,3909,3912,10,2,1,1,426.7,10
4255,3909,3912,10,1,3,1,534.9,10
4256,3909,3912,10,2,3,1,484.2,11
4257,3909,3898,10,1,2,1,472,11
4258,3909,3898,10,2,3,1,495.9,11
4259,3909,3898,10,1,2,1,506.5,10
4260,3909,3898,10,2,2,1,445.2,10
4261,3909,3898,10,1,3,1,611.4,11
4262,3909,3898,10,2,1,1,452.5,10
4263,3909,3898,10,1,2,1,551.2,10
4264,3909,3898,10,2,4,1,411.5,11
4265,3909,3768,10,1,1,1,451.4,10
4266,3909,3768,10,2,1,1,463.2,10
4267,3909,3768,10,1,4,1,424.4,10
4268,3909,3768,10,2,1,1,358.8,11
4269,3909,3768,10,1,2,1,402,11
4270,3909,3768,10,2,2,1,404.9,10
4271,3909,3768,10,1,3,1,488.5,11
4272,3909,3768,10,2,3,1,421.9,11
4273,3909,3770,10,1,1,1,453.6,11
4274,3909,3770,10,2,4,1,404,10
4275,3909,3770,10,1,3,1,539.8,10
4276,3909,3770,10,2,2,1,507.3,11
4277,3909,3770,10,1,1,1,385.3,11
4278,3909,3770,10,2,2,1,483.6,11
4279,3909,3770,10,1,1,1,410.2,10
4280,3909,3770,10,2,4,1,451.7,11
4281,3793,3790,10,1,4,1,495.2,10
4282,3793,3790,10,2,3,1,440.3,10
4283,3793,3790,10,1,2,1,473.7,10
4284,3793,3790,10,2,4,1,365.9,11
4285,3793,3790,10,1,1,1,514.9,10
4286,3793,3790,10,2,1,1,369.2,10
4287,3793,3790,10,1,1,1,413.8,11
4288,3793,3790,10,2,1,1,441.8,10
4289,3793,3758,10,1,2,1,451.5,10
4290,3793,3758,10,2,4,1,486,10
4291,3793,3758,10,1,1,1,524.6,11
4292,3793,3758,10,2,4,1,563.5,11
4293,3793,3758,10,1,3,1,480.1,10
4294,3793,3758,10,2,1,1,433.8,10
4295,3793,3758,10,1,3,1,516.7,11
4296,3793,3758,10,2,4,1,460.1,10
4297,3793,3796,10,1,1,1,523.2,11
4298,3793,3796,10,2,4,1,404.6,10
4299,3793,3796,10,1,4,1,544.6,11
4300,3793,3796,10,2,4,1,449.9,10
4301,3793,3796,10,1,4,1,489.6,10
4302,3793,3796,10,2,1,1,484.1,10
4303,3793,3796,10,1,1,1,538.6,10
4304,3793,3796,10,2,4,1,426.3,11
4305,3793,3854,10,1,1,1,428.3,11
4306,3793,3854,10,2,4,1,298.1,10
4307,3793,3854,10,1,1,1,419.5,11
4308,3793,3854,10,2,4,1,390.1,11
4309,3793,3854,10,1,3,1,434.9,11
4310,3793,3854,10,2,4,1,418.3,10
4311,3793,3854,10,1,2,1,422.6,10
4312,3793,3854,10,2,2,1,398.6,10
4313,3793,3856,10,1,2,1,385.1,11
4314,3793,3856,10,2,4,1,423.7,10
4315,3793,3856,10,1,1,1,381.3,11
4316,3793,3856,10,2,3,1,432.4,11
4317,3793,3856,10,1,3,1,527.8,10
4318,3793,3856,10,2,4,1,438.5,10
4319,3793,3856,10,1,2,1,449.5,10
4320,3793,3856,10,2,2,1,414.8,11
4321,3631,3616,10,1,2,1,515.9,11
4322,3631,3616,10,2,3,1,509.5,11
4323,3631,3616,10,1,3,1,565.1,11
4324,3631,3616,10,2,3,1,452.8,10
4325,3631,3616,10,1,2,1,426.3,10
4326,3631,3616,10,2,1,1,490.7,10
4327,3631,3616,10,1,1,1,360.3,11
4328,3631,3616,10,2,3,1,498.3,10
4329,3631,3724,10,1,3,1,533.3,10
4330,3631,3724,10,2,1,1,423.6,11
4331,3631,3724,10,1,4,1,451,10
4332,3631,3724,10,2,1,1,535.3,10
4333,3631,3724,10,1,4,1,448.8,10
4334,3631,3724,10,2,3,1,436.4,11
4335,3631,3724,10,1,2,1,605.9,10
4336,3631,3724,10,2,4,1,425.2,11
4337,3631,3882,10,1,3,1,496.4,11
4338,3631,3882,10,2,3,1,535.4,10
4339,3631,3882,10,1,4,1,508.5,11
4340,3631,3882,10,2,2,1,499.8,10
4341,3631,3882,10,1,1,1,479.5,11
4342,3631,3882,10,2,3,1,466.8,10
4343,3631,3882,10,1,1,1,389,10
4344,3631,3882,10,2,2,1,463.5,10
4345,3631,3928,10,1,2,1,551.2,10
4346,3631,3928,10,2,1,1,589.9,10
4347,3631,3928,10,1,4,1,534.9,11
4348,3631,3928,10,2,2,1,545.3,10
4349,3631,3928,10,1,4,1,516.4,11
4350,3631,3928,10,2,4,1,473.8,10
4351,3631,3928,10,1,1,1,588.2,10
4352,3631,3928,10,2,3,1,451.6,11
4353,3631,3910,10,1,1,1,583.3,10
4354,3631,3910,10,2,2,1,458.8,11
4355,3631,3910,10,1,4,1,458.3,10
4356,3631,3910,10,2,4,1,439.8,10
4357,3631,3910,10,1,4,1,521.3,10
4358,3631,3910,10,2,2,1,492.9,10
4359,3631,3910,10,1,3,1,575.1,10
4360,3631,3910,10,2,1,1,519.6,10
4361,3905,3926,10,1,2,1,476.2,10
4362,3905,3926,10,2,3,1,361.7,11
4363,3905,3926,10,1,3,1,337.6,11
4364,3905,3926,10,2,1,1,390,11
4365,3905,3926,10,1,3,1,434.4,10
4366,3905,3926,10,2,4,1,458.1,10
4367,3905,3926,10,1,3,1,471.5,10
4368,3905,3926,10,2,2,1,409.6,11
4369,3905,3750,10,1,4,1,472.2,10
4370,3905,3750,10,2,2,1,455.6,11
4371,3905,3750,10,1,2,1,511.9,10
4372,3905,3750,10,2,3,1,489,11
4373,3905,3750,10,1,2,1,516.7,11
4374,3905,3750,10,2,4,1,445.3,11
4375,3905,3750,10,1,4,1,468,10
4376,3905,3750,10,2,3,1,413.2,11
4377,3905,3608,10,1,4,1,351.7,10
4378,3905,3608,10,2,2,1,461,10
4379,3905,3608,10,1,3,1,460.8,11
4380,3905,3608,10,2,2,1,411.9,11
4381,3905,3608,10,1,2,1,499.8,10
4382,3905,3608,10,2,3,1,440.9,11
4383,3905,3608,10,1,4,1,473.7,10
4384,3905,3608,10,2,1,1,473.9,10
4385,3905,3902,10,1,3,1,442.9,11
4386,3905,3902,10,2,3,1,470.6,11
4387,3905,3902,10,1,3,1,460.5,10
4388,3905,3902,10,2,4,1,425.3,11
4389,3905,3902,10,1,3,1,472.1,11
4390,3905,3902,10,2,3,1,422.7,10
4391,3905,3902,10,1,1,1,492.9,10
4392,3905,3902,10,2,1,1,459.4,11
4393,3905,3924,10,1,2,1,483.3,10
4394,3905,3924,10,2,1,1,350.7,10
4395,3905,3924,10,1,3,1,545.4,11
4396,3905,3924,10,2,3,1,408.9,11
4397,3905,3924,10,1,3,1,527.1,11
4398,3905,3924,10,2,4,1,497.9,11
4399,3905,3924,10,1,4,1,471.9,10
4400,3905,3924,10,2,3,1,503.8,10
2801,2485,2580,7,1,4,2,403.1,8
2802,2485,2580,7,2,3,2,494,7
2803,2485,2580,7,1,4,2,465.6,8
2804,2485,2580,7,2,4,2,396.5,8
2805,2485,2580,7,1,3,2,396.2,7
2806,2485,2580,7,2,3,2,476.7,8
2807,2485,2580,7,1,3,2,480.9,7
2808,2485,2580,7,2,1,2,472.3,8
2809,2485,2784,7,1,4,2,492.8,8
2810,2485,2784,7,2,4,2,476.1,7
2811,2485,2784,7,1,2,2,380.6,7
2812,2485,2784,7,2,3,2,454.5,7
2813,2485,2784,7,1,4,2,363.3,7
2814,2485,2784,7,2,3,2,392.4,8
2815,2485,2784,7,1,2,2,478.6,7
2816,2485,2784,7,2,1,2,395.6,8
2817,2485,2462,7,1,3,2,587.3,8
2818,2485,2462,7,2,4,2,408.7,7
2819,2485,2462,7,1,1,2,490.6,7
2820,2485,2462,7,2,3,2,472.1,7
2821,2485,2462,7,1,3,2,543.2,7
2822,2485,2462,7,2,1,2,508.5,8
2823,2485,2462,7,1,2,2,538.4,7
2824,2485,2462,7,2,3,2,488.7,7
2825,2485,2704,7,1,4,2,357.4,7
2826,2485,2704,7,2,4,2,277.5,8
2827,2485,2704,7,1,1,2,394.4,8
2828,2485,2704,7,2,2,2,436.5,7
2829,2485,2704,7,1,3,2,419.7,8
2830,2485,2704,7,2,1,2,304.9,8
2831,2485,2704,7,1,3,2,441.1,7
2832,2485,2704,7,2,2,2,433.9,8
2833,2485,2746,7,1,1,2,396.6,7
2834,2485,2746,7,2,2,2,443.2,8
2835,2485,2746,7,1,3,2,462.6,8
2836,2485,2746,7,2,1,2,357.7,7
2837,2485,2746,7,1,3,2,552.5,8
2838,2485,2746,7,2,3,2,469.6,7
2839,2485,2746,7,1,1,2,390.9,8
2840,2485,2746,7,2,1,2,332.5,7
2841,2597,2540,7,1,4,2,466.8,8
2842,2597,2540,7,2,4,2,411,7
2843,2597,2540,7,1,3,2,456.2,8
2844,2597,2540,7,2,1,2,455,8
2845,2597,2540,7,1,1,2,385.9,7
2846,2597,2540,7,2,1,2,379.5,7
2847,2597,2540,7,1,2,2,509.5,7
2848,2597,2540,7,2,2,2,524,8
2849,2597,2686,7,1,4,2,423.3,8
2850,2597,2686,7,2,2,2,473.3,8
2851,2597,2686,7,1,3,2,479.5,7
2852,2597,2686,7,2,2,2,484.2,7
2853,2597,2686,7,1,4,2,497.9,8
2854,2597,2686,7,2,1,2,411.8,8
2855,2597,2686,7,1,1,2,457.3,7
2856,2597,2686,7,2,2,2,519.1,7
2857,2597,2752,7,1,4,2,556.3,7
2858,2597,2752,7,2,3,2,448.3,7
2859,2597,2752,7,1,4,2,438.4,8
2860,2597,2752,7,2,3,2,427,8
2861,2597,2752,7,1,3,2,485.4,8
2862,2597,2752,7,2,2,2,475.4,8
2863,2597,2752,7,1,4,2,505.4,7
2864,2597,2752,7,2,1,2,431.8,7
2865,2597,2584,7,1,3,2,474.9,7
2866,2597,2584,7,2,2,2,479,7
2867,2597,2584,7,1,4,2,490.3,8
2868,2597,2584,7,2,2,2,483.1,8
2869,2597,2584,7,1,3,2,511.4,7
2870,2597,2584,7,2,2,2,474.1,8
2871,2597,2584,7,1,4,2,575.6,8
2872,2597,2584,7,2,1,2,492.8,8
2873,2597,2414,7,1,1,2,565.4,8
2874,2597,2414,7,2,1,2,440,7
2875,2597,2414,7,1,4,2,418.5,7
2876,2597,2414,7,2,4,2,466.4,8
2877,2597,2414,7,1,2,2,501.3,8
2878,2597,2414,7,2,4,2,466.9,8
2879,2597,2414,7,1,3,2,620.7,8
2880,2597,2414,7,2,3,2,477.2,7
2881,2487,2460,7,1,3,2,559.2,8
2882,2487,2460,7,2,4,2,461.1,7
2883,2487,2460,7,1,3,2,565.2,8
2884,2487,2460,7,2,2,2,430.5,7
2885,2487,2460,7,1,2,2,490.6,7
2886,2487,2460,7,2,1,2,478.7,7
2887,2487,2460,7,1,1,2,474.5,8
2888,2487,2460,7,2,2,2,530.5,7
2889,2487,2654,7,1,3,2,505,8
2890,2487,2654,7,2,2,2,460.2,8
2891,2487,2654,7,1,4,2,410.4,8
2892,2487,2654,7,2,3,2,505.5,8
2893,2487,2654,7,1,2,2,430.4,7
2894,2487,2654,7,2,2,2,444.4,8
2895,2487,2654,7,1,2,2,378,7
2896,2487,2654,7,2,1,2,461.9,8
2897,2487,2692,7,1,3,2,543.6,8
2898,2487,2692,7,2,4,2,447.9,7
2899,2487,2692,7,1,1,2,442.8,8
2900,2487,2692,7,2,1,2,511.4,8
2901,2487,2692,7,1,4,2,449.5,8
2902,2487,2692,7,2,2,2,408.8,7
2903,2487,2692,7,1,1,2,455.4,8
2904,2487,2692,7,2,3,2,440.3,8
2905,2487,2520,7,1,3,2,472.7,7
2906,2487,2520,7,2,4,2,448.4,8
2907,2487,2520,7,1,3,2,540.1,8
2908,2487,2520,7,2,2,2,509.5,7
2909,2487,2520,7,1,1,2,467.5,8
2910,2487,2520,7,2,3,2,574,8
2911,2487,2520,7,1,4,2,503.2,8
2912,2487,2520,7,2,2,2,487.3,8
2913,2487,2796,7,1,4,2,451.1,7
2914,2487,2796,7,2,4,2,515.5,7
2915,2487,2796,7,1,2,2,427.2,7
2916,2487,2796,7,2,4,2,401.8,8
2917,2487,2796,7,1,1,2,435.6,7
2918,2487,2796,7,2,2,2,564.2,7
2919,2487,2796,7,1,2,2,472,7
2920,2487,2796,7,2,1,2,442.2,8
2921,2727,2582,7,1,2,2,515.8,7
2922,2727,2582,7,2,1,2,461.6,8
2923,2727,2582,7,1,1,2,443.6,7
2924,2727,2582,7,2,2,2,490.6,8
2925,2727,2582,7,1,4,2,475.3,7
2926,2727,2582,7,2,2,2,534.4,7
2927,2727,2582,7,1,4,2,410.6,8
2928,2727,2582,7,2,3,2,502.9,7
2929,2727,2610,7,1,1,2,492.2,7
2930,2727,2610,7,2,4,2,400.5,8
2931,2727,2610,7,1,4,2,503.5,7
2932,2727,2610,7,2,1,2,509.9,7
2933,2727,2610,7,1,3,2,446.6,7
2934,2727,2610,7,2,2,2,424.6,8
2935,2727,2610,7,1,4,2,507.6,8
2936,2727,2610,7,2,2,2,462.9,7
2937,2727,2748,7,1,2,2,482.8,8
2938,2727,2748,7,2,1,2,450.9,7
2939,2727,2748,7,1,1,2,480,8
2940,2727,2748,7,2,2,2,454.5,8
2941,2727,2748,7,1,2,2,432.8,8
2942,2727,2748,7,2,3,2,574.5,7
2943,2727,2748,7,1,3,2,474.7,8
2944,2727,2748,7,2,1,2,453.9,7
2945,2727,2614,7,1,2,2,552.3,7
2946,2727,2614,7,2,4,2,454.9,8
2947,2727,2614,7,1,3,2,544.2,7
2948,2727,2614,7,2,1,2,491.4,8
2949,2727,2614,7,1,2,2,551.4,8
2950,2727,2614,7,2,1,2,468.3,7
2951,2727,2614,7,1,3,2,543,8
2952,2727,2614,7,2,2,2,414.7,8
2953,2727,2732,7,1,2,2,464.2,7
2954,2727,2732,7,2,4,2,457.1,8
2955,2727,2732,7,1,4,2,524.7,7
2956,2727,2732,7,2,4,2,428.6,8
2957,2727,2732,7,1,4,2,469.8,7
2958,2727,2732,7,2,4,2,448.8,7
2959,2727,2732,7,1,3,2,577.6,8
2960,2727,2732,7,2,3,2,473.8,8
2961,2713,2486,7,1,2,2,542.7,7
2962,2713,2486,7,2,2,2,441.7,7
2963,2713,2486,7,1,2,2,526.3,7
2964,2713,2486,7,2,2,2,446.4,8
2965,2713,2486,7,1,4,2,430.7,7
2966,2713,2486,7,2,4,2,488.9,7
2967,2713,2486,7,1,4,2,479.6,8
2968,2713,2486,7,2,3,2,456.2,8
2969,2713,2538,7,1,3,2,447.9,8
2970,2713,2538,7,2,2,2,532.6,7
2971,2713,2538,7,1,3,2,533.8,7
2972,2713,2538,7,2,1,2,513.7,7
2973,2713,2538,7,1,2,2,468.2,7
2974,2713,2538,7,2,4,2,539.5,8
2975,2713,2538,7,1,2,2,493.1,7
2976,2713,2538,7,2,4,2,354.9,7
2977,2713,2598,7,1,3,2,466.4,7
2978,2713,2598,7,2,3,2,437.7,8
2979,2713,2598,7,1,1,2,527,7
2980,2713,2598,7,2,3,2,561.8,8
2981,2713,2598,7,1,3,2,487.8,7
2982,2713,2598,7,2,1,2,468.5,8
2983,2713,2598,7,1,3,2,471.6,8
2984,2713,2598,7,2,3,2,525.7,7
2985,2713,2602,7,1,1,2,435.6,7
2986,2713,2602,7,2,4,2,378.5,7
2987,2713,2602,7,1,1,2,513.7,7
2988,2713,2602,7,2,1,2,416.1,7
2989,2713,2602,7,1,4,2,500.7,8
2990,2713,2602,7,2,4,2,346.1,7
2991,2713,2602,7,1,3,2,538.6,8
2992,2713,2602,7,2,2,2,390.3,8
2993,2713,2420,7,1,1,2,436.5,8
2994,2713,2420,7,2,4,2,423.2,7
2995,2713,2420,7,1,4,2,430.7,8
2996,2713,2420,7,2,2,2,434.1,8
2997,2713,2420,7,1,2,2,448.9,7
2998,2713,2420,7,2,1,2,371.2,8
2999,2713,2420,7,1,3,2,499.7,8
3000,2713,2420,7,2,2,2,451.9,8
3001,2655,2434,7,1,4,2,537.5,8
3002,2655,2434,7,2,4,2,455.8,7
3003,2655,2434,7,1,3,2,530.5,8
3004,2655,2434,7,2,1,2,419.7,7
3005,2655,2434,7,1,4,2,481.6,7
3006,2655,2434,7,2,1,2,434.8,7
3007,2655,2434,7,1,3,2,500.4,7
3008,2655,2434,7,2,3,2,567.7,8
3009,2655,2800,7,1,1,2,486.6,7
3010,2655,2800,7,2,2,2,512,7
3011,2655,2800,7,1,1,2,428.4,8
3012,2655,2800,7,2,4,2,361.3,8
3013,2655,2800,7,1,1,2,404,8
3014,2655,2800,7,2,1,2,433.7,8
3015,2655,2800,7,1,2,2,533.6,7
3016,2655,2800,7,2,2,2,482.5,7
3017,2655,2716,7,1,2,2,473.7,8
3018,2655,2716,7,2,3,2,506.6,8
3019,2655,2716,7,1,1,2,448.9,8
3020,2655,2716,7,2,1,2,434.3,8
3021,2655,2716,7,1,2,2,393,8
3022,2655,2716,7,2,1,2,393.8,7
3023,2655,2716,7,1,1,2,485.8,7
3024,2655,2716,7,2,3,2,468.9,7
3025,2655,2662,7,1,3,2,550.7,7
3026,2655,2662,7,2,2,2,488.8,7
3027,2655,2662,7,1,4,2,345.3,7
3028,2655,2662,7,2,2,2,474,8
3029,2655,2662,7,1,1,2,429.5,8
3030,2655,2662,7,2,3,2,393.5,7
3031,2655,2662,7,1,1,2,519.5,8
3032,2655,2662,7,2,2,2,456.7,7
3033,2655,2514,7,1,2,2,527.1,8
3034,2655,2514,7,2,1,2,496.1,7
3035,2655,2514,7,1,3,2,493.8,7
