"id","sire","dam","gen","lay_shed","x0","genotype","l1","l2","l3"
2394,1858,1744,5,4,-0.050082059,2,4.068611487,1.049844266,-0.366278065
2395,1858,1744,5,3,0.399879388,2,2.257759822,0.733863411,0.873797496
2396,1858,1744,5,2,0.617096208,2,4.209351784,2.578188722,1.458975609
2397,1858,1744,5,3,0.242269142,2,3.468835709,0.039085259,2.034066198
2398,1858,1744,5,2,0.45484031,2,5.153702379,2.823272881,0.059107773
2399,1858,1744,5,2,-0.992344791,2,4.548419072,1.579794431,1.120537018
2400,1858,1744,5,1,-1.515373355,2,3.977822254,1.608800848,1.660241653
2401,2180,2136,6,2,-0.483350932,2,4.088123137,1.399690134,1.309472623
2402,2180,2136,6,2,0.106206054,2,4.963176353,2.706683191,1.879820364
2403,2180,2136,6,3,0.988569454,2,4.689199536,1.576608224,1.537320168
2404,2180,2136,6,3,1.257403649,2,5.357459761,1.845085065,0.036065446
2405,2180,2136,6,3,-0.480085667,2,3.514965023,0.564804116,1.175931286
2406,2180,2136,6,3,0.22872643,2,3.727851028,0.925268617,2.342728808
2407,2180,2136,6,4,-1.464507888,2,3.691390104,-0.056036605,0.285439114
2408,2180,2136,6,4,-0.166017371,2,4.50964019,1.931083472,0.581858689
2409,2180,2056,6,3,-0.66999125,2,5.277464914,3.335075403,1.643086744
2410,2180,2056,6,3,1.525990148,2,4.16781136,1.643729153,1.482365992
2411,2180,2056,6,1,0.804104167,2,4.477512076,2.771277326,1.204326067
2412,2180,2056,6,2,1.30136816,2,4.030963198,0.397501356,2.257013797
2413,2180,2056,6,3,-1.696901046,2,5.519726481,2.685939831,1.617232984
2414,2180,2056,6,2,-0.293479457,2,5.915848159,0.733316238,1.648756509
2415,2180,2056,6,3,-0.294252344,2,5.903377759,2.577451949,0.943106898
2416,2180,2056,6,1,0.246603385,2,4.655855288,1.995246825,0.587480978
2417,2180,2164,6,1,-0.446088045,2,4.095293089,0.683835968,0.451788832
2418,2180,2164,6,4,0.40049503,2,4.305862213,3.15338428,-0.295401675
2419,2180,2164,6,2,-0.059772222,2,4.009902273,2.563847114,3.770320661
2420,2180,2164,6,2,1.280804336,2,4.341976326,1.578264094,-0.283831382
2421,2180,2164,6,4,-0.134454219,2,3.957841847,1.950062058,0.520501767
2422,2180,2164,6,4,2.335142375,2,3.27550465,0.943561325,-0.421275454
2423,2180,2164,6,3,0.291415012,2,3.555498177,-0.540233206,0.508912852
2424,2180,2164,6,1,0.358337515,2,4.367153792,1.88710175,-0.493205843
2425,2180,2248,6,3,0.363911868,2,4.71593746,2.650341841,0.590262433
2426,2180,2248,6,3,0.478005926,2,3.158935333,1.716808942,2.903342516
2427,2180,2248,6,4,-0.170651043,2,5.045194946,1.395354884,1.297166486
2428,2180,2248,6,3,0.957498785,2,4.767592881,1.602669503,0.718729084
2429,2180,2248,6,4,0.785355748,2,6.170159884,2.706430679,1.440054686
2430,2180,2248,6,2,-1.206759458,2,4.276162936,3.054347031,2.78179821
2431,2180,2248,6,2,0.482323103,2,4.086873816,2.100742155,2.374059605
2432,2180,2248,6,3,-2.083936785,2,4.968114587,1.6421485,-0.474179453
2433,2180,2245,6,4,-0.039147325,2,5.317366299,2.175984896,-0.762836328
2434,2180,2245,6,2,1.507633476,2,4.807331286,2.013968433,0.686840835
2435,2180,2245,6,4,0.18499016,2,5.302467893,2.327438443,0.715356998
2436,2180,2245,6,1,0.870575126,2,4.012706695,0.572098058,0.742384755
2437,2180,2245,6,2,1.196583748,2,4.046128533,2.172348446,0.465544704
2438,2180,2245,6,3,-1.706638409,2,5.449545982,1.307745842,1.582918014
2439,2180,2245,6,2,-0.716934642,2,4.615293135,0.924396976,-0.033082075
2440,2180,2245,6,4,-0.732798898,2,5.227521252,1.165759107,-0.792436513
2441,2045,2363,6,3,-1.362373445,2,4.365846199,1.251815634,0.180331613
2442,2045,2363,6,1,-0.177553646,2,4.7555082,2.855410515,1.526033815
2443,2045,2363,6,4,2.301049981,2,5.167439184,2.040968981,1.570777309
2444,2045,2363,6,1,1.079442386,2,4.322364978,3.164152615,1.479736612
2445,2045,2363,6,2,-0.408146885,2,3.710488148,3.667896024,0.544309432
2446,2045,2363,6,3,1.001107825,2,3.277853812,2.304561839,1.528927935
2447,2045,2363,6,1,0.298329734,2,4.121778493,2.539625783,0.319695484
2448,2045,2363,6,2,0.44584412,2,4.674548531,1.889954569,-0.100961236
2449,2045,2041,6,1,-0.143717864,2,4.834439033,3.397650544,-0.078642858
2450,2045,2041,6,4,-0.923599211,2,7.081843618,1.119877999,-0.351694626
2451,2045,2041,6,3,1.601738636,2,4.125496522,1.871828432,-1.306774305
2452,2045,2041,6,2,-0.735039333,2,4.736256061,2.40012862,2.389419314
2453,2045,2041,6,4,-0.139746473,2,4.101439133,2.31231654,1.414683772
2454,2045,2041,6,2,-0.190386563,2,5.99307928,3.303640866,-0.070889007
2455,2045,2041,6,2,-0.037412805,2,5.687242707,2.799885154,0.685614175
2456,2045,2041,6,4,-1.032171811,2,5.530710424,2.792128598,0.579697913
2457,2045,2260,6,1,1.039907528,2,3.79547906,2.258619598,2.524874864
2458,2045,2260,6,3,1.844877926,2,4.814987506,2.085304203,-0.276429857
2459,2045,2260,6,2,-1.239853215,2,4.1582569,0.681880062,0.761116184
2460,2045,2260,6,3,1.811401107,2,3.854788468,1.788147547,0.967332505
2461,2045,2260,6,4,1.651008286,2,4.185576728,1.998164537,-0.406548216
2462,2045,2260,6,4,-0.70425628,2,3.599392988,2.692384811,1.05864763
2463,2045,2260,6,3,1.894885196,2,4.815272781,3.473306921,0.957053453
2464,2045,2260,6,2,-0.847662237,2,3.486751816,2.795108392,2.250904268
2465,2045,2079,6,4,0.150639552,2,5.281662009,1.63668934,-1.294672593
2466,2045,2079,6,3,0.008832756,2,4.527212448,2.952129448,0.833788559
2467,2045,2079,6,3,-0.458866028,2,3.48540204,2.085465818,-0.118702806
2468,2045,2079,6,4,-1.540734537,2,4.496255518,1.473454861,-0.804054924
2469,2045,2079,6,4,-0.238462835,2,6.138808147,3.452862226,0.473339096
2470,2045,2079,6,4,1.588839496,2,5.132531466,3.613847927,0.288520527
2471,2045,2079,6,2,0.496336795,2,4.059428512,2.69255228,1.194094242
2472,2045,2079,6,3,-0.568955375,2,5.457810407,2.168151326,1.050320247
2473,2045,2353,6,4,0.446188911,2,5.22264401,1.956709794,-1.021792224
2474,2045,2353,6,3,-1.115984194,2,3.685071143,2.444170276,1.265987175
2475,2045,2353,6,4,0.201855614,2,4.373616299,1.703768764,-1.515490539
2476,2045,2353,6,3,-0.609232176,2,4.698113463,2.129605418,-1.057767062
2477,2045,2353,6,2,1.496587806,2,5.351688742,2.082802616,1.491709847
2478,2045,2353,6,3,-1.021569291,2,5.282333601,1.784677959,1.603029737
2479,2045,2353,6,3,-0.033096994,2,4.139500064,2.054801315,1.410545303
2480,2045,2353,6,4,0.442649733,2,4.083258261,1.689657935,-0.382856761
2481,2073,2396,6,3,-0.25679781,2,4.69417825,3.132719271,-0.76933005
2482,2073,2396,6,4,-0.980542274,2,4.825527761,0.49833471,1.577248286
2483,2073,2396,6,2,1.732068368,2,5.256160662,1.862057431,-1.721670552
2484,2073,2396,6,2,1.28518896,2,4.343484853,2.607156025,3.221150398
2485,2073,2396,6,4,-1.046960504,2,4.697007613,1.527069819,1.957268933
2486,2073,2396,6,2,1.759754588,2,3.208218773,1.6333993,1.150495373
2487,2073,2396,6,3,-0.134782406,2,4.135248979,2.374121479,1.088814391
2488,2073,2396,6,4,-0.849568446,2,4.435412945,0.999728495,-0.694627821
2489,2073,2324,6,4,-0.284530251,2,4.563300673,2.317312608,-0.200917703
2490,2073,2324,6,4,-0.540999694,2,5.660736865,2.151060219,0.872032861
2491,2073,2324,6,3,-0.00427149,2,3.507316434,2.609395055,0.256445033
2492,2073,2324,6,2,-0.348798213,2,4.418832715,0.645133667,0.342185846
2493,2073,2324,6,3,-1.022650688,2,5.899960358,1.122850251,0.104468179
2494,2073,2324,6,2,0.059888659,2,4.439865943,2.413435413,-0.308891639
2495,2073,2324,6,4,-0.048366986,2,4.934004019,1.409679261,1.751994755
2496,2073,2324,6,2,-0.0896455,2,5.057199405,2.249738208,1.136013048
2497,2073,2189,6,2,0.828396671,2,4.623602021,2.860264881,-0.324243661
2498,2073,2189,6,3,2.952215195,2,5.909362856,3.762568355,1.089677059
2499,2073,2189,6,3,0.430070573,2,5.9208211,1.695145275,-0.74533576
2500,2073,2189,6,4,-1.489801593,2,4.846622014,1.695813571,1.816546976
2501,2073,2189,6,1,0.239670719,2,5.115031614,1.833777247,2.079986509
2502,2073,2189,6,3,1.154388545,2,4.878556066,1.632614999,-0.644393765
2503,2073,2189,6,4,0.431684021,2,4.548398028,2.227390989,1.779633834
2504,2073,2189,6,4,-0.573689421,2,3.385755307,2.353909431,1.726110979
2505,2073,2279,6,1,0.088103457,2,3.282337857,1.494887595,1.055274825
2506,2073,2279,6,3,-2.473183334,2,4.150599646,1.257830007,0.046581559
2507,2073,2279,6,4,0.770485959,2,3.797781643,1.617942052,0.402458255
2508,2073,2279,6,4,-0.139722382,2,4.888857041,1.326359745,1.30483958
2509,2073,2279,6,3,-0.424656953,2,2.489679655,2.76047149,0.168613766
2510,2073,2279,6,4,1.492303698,2,3.187738101,1.063065062,-0.507332151
2511,2073,2279,6,2,1.104534501,2,3.537001251,0.967870647,0.951739201
2512,2073,2279,6,3,1.730819057,2,4.555626512,0.996679196,1.119775192
2513,2073,2021,6,2,0.012346148,2,4.429410508,0.783864299,0.054729844
2514,2073,2021,6,3,0.731583757,2,4.932371922,1.149718126,0.782350949
2515,2073,2021,6,4,-0.788981614,2,5.316695809,0.761908861,1.091018583
2516,2073,2021,6,4,-0.29623717,2,3.297229524,1.143780752,-0.935354066
2517,2073,2021,6,3,1.199972653,2,5.022548439,2.520075647,-0.579558963
2518,2073,2021,6,3,-0.480432457,2,5.131587257,0.730877282,0.185392591
2519,2073,2021,6,1,0.453101426,2,5.930379203,3.522447096,0.507753483
2520,2073,2021,6,3,1.301187277,2,4.847760561,2.220613596,2.95442596
2521,2297,2319,6,2,0.54265771,2,4.179827412,1.185263143,1.67599353
2522,2297,2319,6,4,-0.568094435,2,5.407350482,1.97798878,1.85554996
2523,2297,2319,6,4,0.067749843,2,3.79573643,0.469749994,1.564733653
2524,2297,2319,6,4,0.572794511,2,3.46578166,1.741529449,0.175885629
2525,2297,2319,6,1,-1.39389383,2,2.539787245,1.131366544,-0.127411129
2526,2297,2319,6,4,1.360089264,2,3.158814772,0.753207004,0.096765767
2527,2297,2319,6,4,1.618207888,2,3.048366692,1.801663357,1.284262357
2528,2297,2319,6,4,0.109002592,2,4.46915756,2.296598993,1.154034072
2529,2297,2223,6,3,0.515187121,2,4.174148799,0.394289169,1.623506251
2530,2297,2223,6,1,0.379955945,2,3.628276694,0.11886636,2.251802008
2531,2297,2223,6,3,0.440977925,2,2.296181362,-0.0162497739999999,0.927457353
2532,2297,2223,6,4,0.039250124,2,3.747659073,1.338672934,0.481846128
2533,2297,2223,6,3,-1.047093383,2,4.276778027,2.590139715,0.687280644
2534,2297,2223,6,2,0.256363388,2,4.11795812,0.836026772,1.045345551
2535,2297,2223,6,4,-0.37656034,2,3.863213201,-0.392207792,0.607746239
2536,2297,2223,6,4,0.811656216,2,3.533530941,0.8315879,-0.183918001
2537,2297,2183,6,4,0.062035221,2,2.882949949,1.377623826,0.417833781
2538,2297,2183,6,4,-1.673916058,2,3.991932203,2.485725478,0.865824898
2539,2297,2183,6,2,-1.321148381,2,3.881920892,2.069873684,-3.002251359
2540,2297,2183,6,4,-0.427867212,2,5.852472237,1.684959187,-1.347822127
2541,2297,2183,6,2,-0.749131074,2,4.601820895,1.425365064,0.384388815
2542,2297,2183,6,1,0.523184294,2,4.788521265,-0.0382819129999999,1.093898209
2543,2297,2183,6,4,0.456647552,2,2.841911458,2.385392143,-1.110546677
2544,2297,2183,6,3,-1.093133634,2,3.845669911,1.68806577,-0.023715565
2545,2297,2085,6,4,0.0679425,2,4.234687147,0.501112458,1.021101036
2546,2297,2085,6,4,0.557443117,2,3.418362914,0.397787601,0.255472758
2547,2297,2085,6,4,-0.583735869,2,5.263868283,0.656335429,0.441929244
2548,2297,2085,6,4,0.115688548,2,4.956326267,-0.15252987,0.127841985
2549,2297,2085,6,3,-0.994060425,2,4.899693647,-0.166698132,1.352685473
2550,2297,2085,6,3,-1.525577271,2,4.705480311,0.897998205,0.502174384
2551,2297,2085,6,2,-0.440712082,2,4.402804643,0.152242502,0.912267164
2552,2297,2085,6,2,0.159806605,2,6.474040687,1.012695658,1.211658584
2553,2297,2123,6,4,-1.624026894,2,3.886052497,1.352356917,1.064094709
2554,2297,2123,6,4,0.37589104,2,5.043995686,2.19936396,0.269021238
2555,2297,2123,6,2,-1.004414326,2,2.984823224,1.084309663,1.957020572
2556,2297,2123,6,4,0.569535444,2,3.658295006,1.858075198,-0.141808427
2557,2297,2123,6,4,0.477063191,2,2.555760488,1.921097862,0.311893488
2558,2297,2123,6,3,0.675677828,2,5.39096934,1.027148326,-1.848263916
2559,2297,2123,6,3,1.789254431,2,4.691531996,0.771717175,0.681265224
2560,2297,2123,6,4,-2.440234726,2,3.837028584,0.567370858,-0.637775307
2561,2204,2054,6,1,0.495501056,2,3.800412235,1.313448088,0.691054394
2562,2204,2054,6,2,-0.425382424,2,3.22451286,1.71240324,-0.131986127
2563,2204,2054,6,2,-0.105532232,2,5.835816971,2.946403879,0.140953813
2564,2204,2054,6,1,-1.115606098,2,4.818542562,1.960463315,-1.410075082
2565,2204,2054,6,3,-1.53167692,2,4.584978949,2.703899142,0.201030947
2566,2204,2054,6,4,1.197732979,2,3.873050972,1.92034749,1.365844065
2567,2204,2054,6,4,-1.546575478,2,5.801891417,2.006760049,2.906975818
2568,2204,2054,6,3,1.053883769,2,3.543726328,2.019222244,-0.769346245
2569,2204,2116,6,3,0.237326355,2,3.15512651,3.09380305,1.332731035
2570,2204,2116,6,4,-0.277166743,2,3.84957423,1.824568268,1.150068013
2571,2204,2116,6,4,-1.564792491,2,5.258011635,2.507928369,0.46263066
2572,2204,2116,6,4,-0.690908853,2,4.052890841,2.918972231,-0.602576812
2573,2204,2116,6,1,0.479030106,2,4.300519139,2.413950046,-0.182088909
2574,2204,2116,6,1,0.781582392,2,3.66388094,0.860157987,0.667661246
2575,2204,2116,6,3,0.693863886,2,2.533860422,2.093288826,2.617279501
2576,2204,2116,6,3,0.096172938,2,5.396722687,1.875260448,0.404106339
2577,2204,2300,6,4,0.177562409,2,2.296130499,-0.588626595,-0.498059142
2578,2204,2300,6,4,-0.053567793,2,3.776552311,1.336710772,-0.640132922
2579,2204,2300,6,3,0.075656362,2,4.180730658,0.970732966,1.323607232
2580,2204,2300,6,3,-1.150326188,2,4.653811881,0.0394457220000001,0.021463542
2581,2204,2300,6,3,0.140189426,2,3.608563944,0.762617044,1.695205677
2582,2204,2300,6,2,0.764529833,2,5.707877673,2.390982678,0.875126493
2583,2204,2300,6,3,-1.044252906,2,4.22101711,1.47074538,-0.472373913
2584,2204,2300,6,1,-0.532782479,2,3.559808464,0.353312758,0.971039265
2585,2204,2115,6,4,0.256246918,2,3.926683522,0.951431361,0.137957979
2586,2204,2115,6,3,1.487604775,2,3.246061226,1.842161509,1.109804579
2587,2204,2115,6,3,0.976038927,2,4.390037847,2.316007838,-0.75943584
2588,2204,2115,6,1,-1.764042109,2,3.986273236,-0.0419195139999999,-0.336643467
2589,2204,2115,6,4,-1.143353497,2,3.716497485,2.029724263,0.990282328
2590,2204,2115,6,3,0.510288889,2,3.740348115,1.406081217,0.194166437
2591,2204,2115,6,4,-0.082648977,2,2.979881991,0.210620002,-1.573553824
2592,2204,2115,6,4,-2.807961573,2,3.656441835,0.530571588,-0.036291004
2593,2204,2261,6,4,0.06006784,2,3.388201505,2.025562867,-1.030388782
2594,2204,2261,6,4,0.175042118,2,3.568049942,0.212350797,1.774399928
2595,2204,2261,6,3,0.208068092,2,4.621244941,1.328727362,0.719870299
2596,2204,2261,6,3,0.66289465,2,3.43290262,-1.331280042,-0.52026477
2597,2204,2261,6,4,1.379535898,2,4.74610332,1.539446226,-1.05203938
2598,2204,2261,6,4,-1.100873661,2,4.653513569,0.891171543,-0.555504424
2599,2204,2261,6,4,0.222833019,2,3.11759276,1.271690008,-1.047719045
2600,2204,2261,6,4,1.022715751,2,4.517302398,1.131998837,0.054622071
2601,2385,2087,6,4,0.675557686,2,5.008910851,2.35881803,0.865870548
2602,2385,2087,6,3,-1.206006439,2,4.727925778,2.769670993,1.837724072
2603,2385,2087,6,4,-0.676400874,2,3.875275994,3.223499486,1.95633489
2604,2385,2087,6,1,-0.249816969,2,3.992676792,1.924571947,0.211749077
2605,2385,2087,6,4,-1.326257253,2,4.069204091,2.416379688,0.906697637
2606,2385,2087,6,2,0.674467905,2,4.501356821,1.363584968,-0.154281485
2607,2385,2087,6,3,0.896943079,2,3.094357718,1.787166997,-0.635722824
2608,2385,2087,6,2,0.084211303,2,4.15886798,1.786866625,0.919487018
2609,2385,2178,6,1,-0.487431892,2,4.722961699,1.598898644,-0.198349314
2610,2385,2178,6,1,-1.067636627,2,5.159440369,1.463166127,1.137388351
2611,2385,2178,6,4,-1.665657198,2,6.144122193,2.41861273,2.067986913
2612,2385,2178,6,4,-0.561628,2,4.366966168,1.978141862,0.677139524
2613,2385,2178,6,4,-0.785484001,2,4.689944875,2.310311626,1.128947622
2614,2385,2178,6,3,-1.612407881,2,3.319362767,1.820184751,0.519687789
2615,2385,2178,6,2,-0.390757596,2,5.163211576,0.479958479,-0.369525037
2616,2385,2178,6,4,0.144080971,2,5.71790205,2.282448037,0.949998415
2617,2385,2290,6,3,-1.155231034,2,4.535972396,2.723743902,1.637411116
2618,2385,2290,6,4,-0.516601228,2,4.276920808,2.334568053,1.337306956
2619,2385,2290,6,2,-2.207927354,2,3.658363913,1.289446011,1.039632407
2620,2385,2290,6,3,1.621374239,2,5.666367937,2.599353709,-0.113279329
2621,2385,2290,6,4,0.052494547,2,3.480743601,0.390389414,2.425208315
2622,2385,2290,6,1,0.849746905,2,5.646378342,1.037982187,0.764793611
2623,2385,2290,6,4,1.531818841,2,3.587175478,0.962974146,1.367505808
2624,2385,2290,6,3,0.51612525,2,4.700700112,1.43350823,-1.351280675
2625,2385,2051,6,3,0.19139945,2,6.251753343,2.171644875,-0.085272223
2626,2385,2051,6,3,-0.811889757,2,2.964399941,1.302495148,1.966975114
2627,2385,2051,6,1,0.934910764,2,3.617633538,2.40344048,-0.257169615
2628,2385,2051,6,3,1.183123484,2,4.583667214,0.361307819,0.939979344
2629,2385,2051,6,4,0.546912297,2,5.688944564,0.795834567,0.71409186
2630,2385,2051,6,4,-0.730103355,2,4.131329542,1.604502847,0.569442393
2631,2385,2051,6,2,0.581188159,2,6.281502929,1.452897585,0.920811373
2632,2385,2051,6,2,-0.613859155,2,5.790780887,3.712580132,1.066163478
2633,2385,2195,6,4,0.853233289,2,3.296707224,1.690752665,2.16222715
2634,2385,2195,6,3,-1.837713114,2,4.739568133,1.339344714,2.207353939
2635,2385,2195,6,3,-0.920172978,2,4.326529535,1.947096184,1.469836997
2636,2385,2195,6,4,-1.230551376,2,5.216136517,1.817032836,0.983278614
2637,2385,2195,6,4,-1.967614883,2,2.63932906,3.77943106,1.163838505
2638,2385,2195,6,4,0.180447916,2,1.09940842,1.713982518,1.209477982
2639,2385,2195,6,4,0.709891532,2,4.687829737,1.275433087,2.167254856
2640,2385,2195,6,4,1.057141672,2,4.664888574,0.56321679,1.163801647
2641,2042,2047,6,2,0.110070579,2,4.948117954,1.50717836,0.749982717
2642,2042,2047,6,2,-0.657593318,2,4.654110336,2.751227547,2.520433716
2643,2042,2047,6,3,-1.006487239,2,4.341344758,1.585646915,-0.143208181
2644,2042,2047,6,1,-2.274728845,2,5.710260042,1.555942637,1.109129488
2645,2042,2047,6,3,1.778538672,2,4.284086347,4.688349757,1.61992951
2646,2042,2047,6,2,2.147145872,2,3.994419126,0.509378278,2.240529287
2647,2042,2047,6,4,1.488830905,2,4.035607549,2.951271409,2.255082119
2648,2042,2047,6,1,0.06698673,2,6.520355279,2.283016175,0.987366001
2649,2042,2022,6,3,0.587466143,2,5.459137542,3.189702959,1.775187355
2650,2042,2022,6,2,-0.469291316,2,4.971352705,2.462785611,1.359091189
2651,2042,2022,6,2,0.447762496,2,4.42038801,1.98482688,1.224577924
2652,2042,2022,6,2,-1.187844736,2,4.468169551,1.777502678,1.295825991
2653,2042,2022,6,4,0.101943769,2,5.274797407,3.18147192,-0.960458038
2654,2042,2022,6,1,0.096384561,2,4.536908101,1.09834329,1.488514974
2655,2042,2022,6,4,-0.485328807,2,4.408669102,2.623618469,-0.237941731
2656,2042,2022,6,4,-0.106064348,2,5.339591857,1.91118049,0.581206273
2657,2042,2111,6,1,-2.141974064,2,4.876872451,1.765900696,0.17251875
2658,2042,2111,6,3,0.602969708,2,3.196620746,2.830256689,0.061496298
2659,2042,2111,6,4,1.398162739,2,3.943313551,2.186529269,0.292386402
2660,2042,2111,6,4,0.021959427,2,6.085718994,2.298679673,0.56443491
2661,2042,2111,6,4,0.436019757,2,4.419085613,2.022157469,0.894437259
2662,2042,2111,6,3,0.165121211,2,4.003958303,3.052108516,-0.152597231
2663,2042,2111,6,3,0.232953933,2,3.100556205,0.874810667,0.94034842
2664,2042,2111,6,3,-1.376946173,2,4.085550274,1.030700828,-0.038369374
2665,2042,2058,6,3,-0.434230907,2,5.262599355,1.497261467,1.910710338
2666,2042,2058,6,1,-0.56617584,2,4.80163684,1.055563354,1.627282686
2667,2042,2058,6,3,-0.633669636,2,4.221669359,1.800831336,0.297640766
2668,2042,2058,6,4,-0.940499902,2,4.425690299,0.751221338,2.092377539
2669,2042,2058,6,2,0.604277796,2,4.146884295,1.571326181,0.965321835
2670,2042,2058,6,2,0.161250107,2,3.281734614,1.134082944,1.03958999
2671,2042,2058,6,4,0.816468947,2,5.278616368,1.99018042,-0.020173686
2672,2042,2058,6,1,1.745975811,2,3.387703336,0.908276147,1.18234336
2673,2042,2375,6,3,-0.429557703,2,6.37852405,0.907562843,1.671071426
2674,2042,2375,6,1,-1.869371196,2,5.132689817,1.722765739,1.570674406
2675,2042,2375,6,1,0.726443033,2,4.642586134,2.253056687,0.798321422
2676,2042,2375,6,3,-0.409253398,2,4.45234687,1.116845321,1.173918095
2677,2042,2375,6,3,-0.814782343,2,4.887797874,0.11167835,0.297859615
2678,2042,2375,6,2,0.446826046,2,4.916545693,1.810991018,1.012223383
2679,2042,2375,6,4,1.239119805,2,5.668741113,-0.265597255,1.484578389
2680,2042,2375,6,1,-0.703530273,2,5.301104339,2.472993953,1.139412326
2681,2241,2224,6,4,-0.867135148,2,3.502936114,1.321153374,1.052917131
2682,2241,2224,6,3,-1.138622902,2,4.827595001,1.795635403,-0.485318651
2683,2241,2224,6,3,-0.476652465,2,4.988655997,0.939557439,-1.034761469
2684,2241,2224,6,3,1.494344412,2,4.232385143,0.976650628,0.301675562
2685,2241,2224,6,4,-0.569776554,2,4.905753103,0.903706532,0.754823767
2686,2241,2224,6,3,0.573255182,2,3.912803202,1.290443682,0.390613251
2687,2241,2224,6,2,0.762010419,2,4.293115006,1.363189589,1.405208673
2688,2241,2224,6,3,-0.714296938,2,3.256706129,2.005138943,0.557454227
2689,2241,2295,6,1,-1.741166735,2,2.582783387,-0.0521861349999999,0.504902487
2690,2241,2295,6,3,0.814795865,2,4.364056869,1.525188583,0.757890084
2691,2241,2295,6,4,-0.781017554,2,3.925117131,1.407743327,0.923994383
2692,2241,2295,6,4,0.439206075,2,4.70547495,0.77594806,1.31131283
2693,2241,2295,6,1,-0.048664297,2,2.607002376,2.581018228,1.753895243
2694,2241,2295,6,4,0.82662233,2,5.416410157,1.290025085,0.128360266
2695,2241,2295,6,3,-0.274691021,2,4.526481562,0.579645428,0.340905788
2696,2241,2295,6,2,0.523278951,2,3.486427646,0.582899366,0.589569463
2697,2241,2019,6,3,-0.467319186,2,5.329251704,-0.048145883,-0.540347545
2698,2241,2019,6,2,-1.323774075,2,4.473206297,1.663903081,0.463330188
2699,2241,2019,6,3,-2.007651435,2,3.228106512,0.689494421,0.29072068
2700,2241,2019,6,4,2.141509775,2,4.74446183,2.433727631,0.5387647
2701,2241,2019,6,1,-1.334055863,2,4.12345574,2.233503392,1.389190172
2702,2241,2019,6,2,-0.437390854,2,2.81232873,-0.400859499,1.810974752
2703,2241,2019,6,4,-1.213202782,2,3.316025949,2.043605595,1.982975278
2704,2241,2019,6,1,0.114796213,2,5.354894432,1.385228027,1.891906192
2705,2241,2124,6,3,-0.809560438,2,4.408019912,0.973533485,2.379352575
2706,2241,2124,6,3,0.65192967,2,4.029544383,-0.905600687,-0.564705913
2707,2241,2124,6,3,-0.88150094,2,3.394945348,0.606616866,0.576352169
2708,2241,2124,6,3,0.143036077,2,5.274364858,0.644336706,0.997774594
2709,2241,2124,6,4,-0.684374284,2,6.027979966,1.096365419,-0.459075707
2710,2241,2124,6,4,-0.885227814,2,3.681382481,0.747644828,-1.292774845
2711,2241,2124,6,2,0.92104977,2,3.759862934,-0.289089226,-0.484208756
2712,2241,2124,6,3,-0.458403411,2,4.729401579,2.566290395,0.403498033
2713,2241,2182,6,4,-2.21951295,2,3.90920507,0.356262633,-1.756156193
2714,2241,2182,6,3,-0.958668078,2,4.022841714,0.527323769,-0.256172112
2715,2241,2182,6,1,0.739406045,2,3.749970551,1.185074395,-0.219995439
2716,2241,2182,6,3,-0.136561917,2,6.575459196,1.220928443,1.612220406
2717,2241,2182,6,2,-1.607045679,2,3.699713034,0.79220939,1.787010892
2718,2241,2182,6,4,-1.569487783,2,5.138116113,2.938226657,0.976100709
2719,2241,2182,6,4,-0.000407384,2,4.790868188,1.426434746,0.084189438
2720,2241,2182,6,1,1.101384211,2,4.902842697,-0.668351659,1.947809926
2721,2252,2152,6,3,-0.416026165,2,5.691791112,2.131410926,1.184693239
2722,2252,2152,6,1,1.492966518,2,3.383837823,1.152545176,-0.695789897
2723,2252,2152,6,4,-0.268829503,2,2.69641832,1.869027056,0.937699652
2724,2252,2152,6,4,-0.060660767,2,2.709809865,1.428230198,-0.224074401
2725,2252,2152,6,4,1.234868308,2,3.034518393,-0.120254796,0.288840286
2726,2252,2152,6,1,-1.873259748,2,4.239577189,0.688027661,2.232686407
2727,2252,2152,6,3,0.70894766,2,4.669917848,1.822083439,0.183450795
2728,2252,2152,6,3,-0.528672044,2,5.203265573,1.826478801,2.085517294
2729,2252,2348,6,2,-0.249007372,2,4.741428357,2.815916702,1.388175773
2730,2252,2348,6,2,-1.303490769,2,3.233825603,1.546133515,0.367247732
2731,2252,2348,6,2,0.663082989,2,2.688261388,1.613644733,-0.122568058
2732,2252,2348,6,3,-0.078480488,2,4.139241917,1.897409664,0.78655786
2733,2252,2348,6,3,1.608951213,2,3.737077832,1.385857614,-0.350175896
2734,2252,2348,6,3,-0.677408317,2,4.773706523,0.215586803,1.037868021
2735,2252,2348,6,4,1.054300684,2,3.405808761,3.111090134,2.150134108
2736,2252,2348,6,4,-0.519276896,2,4.226641735,2.751894631,0.909880629
2737,2252,2280,6,2,1.211385421,2,4.995563728,1.325876839,0.826005471
2738,2252,2280,6,1,0.238225946,2,4.253666259,1.191389667,0.950852801
2739,2252,2280,6,1,2.550070363,2,3.607938073,1.078652641,0.886125368
2740,2252,2280,6,4,-0.572560412,2,4.165177366,2.221105305,0.99942489
2741,2252,2280,6,4,0.012100868,2,3.518324448,1.723094471,-1.222744362
2742,2252,2280,6,1,-0.332341716,2,3.599541149,1.937661491,0.397638819
2743,2252,2280,6,3,-0.273808019,2,3.529633606,1.307350762,1.251922084
